entitlement_id,person_id,acct_id,platform,role_id,role_name,is_admin_role,permission_id,resource,action,privilege_level,is_sensitive,granted_at
ENT-001332,ID-0247,acct-git-ID-0247-d60698,github,role-git-002,Member,False,perm-git-00-02,repos:private,create,write,False,2025-10-25T12:44:11.753005
ENT-001333,ID-0248,acct-sal-ID-0248-24368b,salesforce,role-sal-002,Standard User,False,perm-sal-01-01,contacts,write,write,False,2025-11-30T12:44:11.753005
ENT-001334,ID-0248,acct-sal-ID-0248-24368b,salesforce,role-sal-002,Standard User,False,perm-sal-04-04,setup,admin,admin,True,2025-11-30T12:44:11.753005
ENT-001335,ID-0248,acct-act-ID-0248-502d7c,active_directory,role-act-003,Domain User,False,perm-act-02-01,exchange,write,write,False,2025-08-04T12:44:11.753005
ENT-001336,ID-0248,acct-act-ID-0248-502d7c,active_directory,role-act-003,Domain User,False,perm-act-01-00,file-server,read,read,False,2025-08-04T12:44:11.753005
ENT-001337,ID-0248,acct-act-ID-0248-502d7c,active_directory,role-act-003,Domain User,False,perm-act-01-02,file-server,create,write,False,2025-08-04T12:44:11.753005
ENT-001338,ID-0249,acct-aws-ID-0249-fb9b51,aws_iam,role-aws-003,ReadOnlyAccess,False,perm-aws-05-02,kms:*,create,write,False,2026-06-13T12:44:11.753005
ENT-001339,ID-0249,acct-aws-ID-0249-fb9b51,aws_iam,role-aws-003,ReadOnlyAccess,False,perm-aws-02-02,iam:*,create,write,False,2026-06-13T12:44:11.753005
ENT-001340,ID-0249,acct-aws-ID-0249-fb9b51,aws_iam,role-aws-003,ReadOnlyAccess,False,perm-aws-04-02,lambda:*,create,write,False,2026-06-13T12:44:11.753005
ENT-001341,ID-0249,acct-aws-ID-0249-fb9b51,aws_iam,role-aws-003,ReadOnlyAccess,False,perm-aws-04-01,lambda:*,write,write,False,2026-06-13T12:44:11.753005
ENT-001342,ID-0249,acct-aws-ID-0249-fb9b51,aws_iam,role-aws-003,ReadOnlyAccess,False,perm-aws-04-00,lambda:*,read,read,False,2026-06-13T12:44:11.753005
ENT-001343,ID-0250,acct-git-ID-0250-0c9403,github,role-git-003,Collaborator,False,perm-git-00-00,repos:private,read,read,False,2026-06-11T12:44:11.753005
ENT-001344,ID-0250,acct-git-ID-0250-0c9403,github,role-git-003,Collaborator,False,perm-git-03-02,packages,create,write,False,2026-06-11T12:44:11.753005
ENT-001345,ID-0250,acct-git-ID-0250-0c9403,github,role-git-003,Collaborator,False,perm-git-03-01,packages,write,write,False,2026-06-11T12:44:11.753005
ENT-001346,ID-0250,acct-sal-ID-0250-25acde,salesforce,role-sal-003,Read Only,False,perm-sal-03-00,reports,read,read,False,2026-02-16T12:44:11.753005
ENT-001347,ID-0250,acct-sal-ID-0250-25acde,salesforce,role-sal-003,Read Only,False,perm-sal-03-02,reports,create,write,False,2026-02-16T12:44:11.753005
ENT-001348,ID-0250,acct-sal-ID-0250-25acde,salesforce,role-sal-003,Read Only,False,perm-sal-04-03,setup,delete,admin,True,2026-02-16T12:44:11.753005
ENT-001349,ID-0250,acct-sal-ID-0250-25acde,salesforce,role-sal-003,Read Only,False,perm-sal-03-03,reports,delete,admin,True,2026-02-16T12:44:11.753005
ENT-001350,ID-0250,acct-aws-ID-0250-c82a7a,aws_iam,role-aws-004,S3ReadOnly,False,perm-aws-01-00,ec2:*,read,read,False,2026-06-08T12:44:11.753005
ENT-001351,ID-0250,acct-aws-ID-0250-c82a7a,aws_iam,role-aws-004,S3ReadOnly,False,perm-aws-05-01,kms:*,write,write,False,2026-06-08T12:44:11.753005
ENT-001352,ID-0251,acct-git-ID-0251-efe47e,github,role-git-002,Member,False,perm-git-01-03,repos:public,delete,admin,True,2025-12-31T12:44:11.753005
ENT-001353,ID-0251,acct-git-ID-0251-efe47e,github,role-git-002,Member,False,perm-git-00-02,repos:private,create,write,False,2025-12-31T12:44:11.753005
ENT-001354,ID-0252,acct-git-ID-0252-dd6b24,github,role-git-004,Triage,False,perm-git-03-02,packages,create,write,False,2025-10-13T12:44:11.753005
ENT-001355,ID-0252,acct-git-ID-0252-dd6b24,github,role-git-004,Triage,False,perm-git-01-03,repos:public,delete,admin,True,2025-10-13T12:44:11.753005
ENT-001356,ID-0252,acct-sal-ID-0252-d529c1,salesforce,role-sal-002,Standard User,False,perm-sal-01-01,contacts,write,write,False,2025-10-20T12:44:11.753005
ENT-001357,ID-0252,acct-sal-ID-0252-d529c1,salesforce,role-sal-002,Standard User,False,perm-sal-04-04,setup,admin,admin,True,2025-10-20T12:44:11.753005
ENT-001358,ID-0252,acct-aws-ID-0252-96e457,aws_iam,role-aws-006,EC2Viewer,False,perm-aws-04-02,lambda:*,create,write,False,2025-11-07T12:44:11.753005
ENT-001359,ID-0252,acct-aws-ID-0252-96e457,aws_iam,role-aws-006,EC2Viewer,False,perm-aws-00-02,s3://prod-data,create,write,False,2025-11-07T12:44:11.753005
ENT-001360,ID-0253,acct-okt-ID-0253-fb4998,okta,role-okt-005,Help Desk Admin,False,perm-okt-01-01,mfa-config,write,write,False,2026-01-26T12:44:11.753005
ENT-001361,ID-0253,acct-okt-ID-0253-fb4998,okta,role-okt-005,Help Desk Admin,False,perm-okt-00-01,sso-apps,write,write,False,2026-01-26T12:44:11.753005
ENT-001362,ID-0253,acct-okt-ID-0253-fb4998,okta,role-okt-005,Help Desk Admin,False,perm-okt-04-03,policies,delete,admin,True,2026-01-26T12:44:11.753005
ENT-001363,ID-0253,acct-git-ID-0253-64a052,github,role-git-004,Triage,False,perm-git-03-02,packages,create,write,False,2025-11-19T12:44:11.753005
ENT-001364,ID-0253,acct-git-ID-0253-64a052,github,role-git-004,Triage,False,perm-git-01-03,repos:public,delete,admin,True,2025-11-19T12:44:11.753005
ENT-001365,ID-0253,acct-act-ID-0253-0d728d,active_directory,role-act-004,Remote Desktop Users,False,perm-act-04-00,gpo,read,read,False,2025-12-18T12:44:11.753005
ENT-001366,ID-0254,acct-aws-ID-0254-bed68a,aws_iam,role-aws-003,ReadOnlyAccess,False,perm-aws-05-02,kms:*,create,write,False,2026-04-19T12:44:11.753005
ENT-001367,ID-0254,acct-aws-ID-0254-bed68a,aws_iam,role-aws-003,ReadOnlyAccess,False,perm-aws-02-02,iam:*,create,write,False,2026-04-19T12:44:11.753005
ENT-001368,ID-0254,acct-aws-ID-0254-bed68a,aws_iam,role-aws-003,ReadOnlyAccess,False,perm-aws-04-02,lambda:*,create,write,False,2026-04-19T12:44:11.753005
ENT-001369,ID-0254,acct-aws-ID-0254-bed68a,aws_iam,role-aws-003,ReadOnlyAccess,False,perm-aws-04-01,lambda:*,write,write,False,2026-04-19T12:44:11.753005
ENT-001370,ID-0254,acct-aws-ID-0254-bed68a,aws_iam,role-aws-003,ReadOnlyAccess,False,perm-aws-04-00,lambda:*,read,read,False,2026-04-19T12:44:11.753005
ENT-001371,ID-0255,acct-okt-ID-0255-c57b20,okta,role-okt-005,Help Desk Admin,False,perm-okt-01-01,mfa-config,write,write,False,2025-11-07T12:44:11.753005
ENT-001372,ID-0255,acct-okt-ID-0255-c57b20,okta,role-okt-005,Help Desk Admin,False,perm-okt-00-01,sso-apps,write,write,False,2025-11-07T12:44:11.753005
ENT-001373,ID-0255,acct-okt-ID-0255-c57b20,okta,role-okt-005,Help Desk Admin,False,perm-okt-04-03,policies,delete,admin,True,2025-11-07T12:44:11.753005
ENT-001374,ID-0255,acct-sal-ID-0255-0ae09f,salesforce,role-sal-002,Standard User,False,perm-sal-01-01,contacts,write,write,False,2025-09-05T12:44:11.753005
ENT-001375,ID-0255,acct-sal-ID-0255-0ae09f,salesforce,role-sal-002,Standard User,False,perm-sal-04-04,setup,admin,admin,True,2025-09-05T12:44:11.753005
ENT-001376,ID-0256,acct-act-ID-0256-c77ab9,active_directory,role-act-005,DNS Admins,False,perm-act-03-01,dns,write,write,False,2025-07-23T12:44:11.753005
ENT-001377,ID-0256,acct-act-ID-0256-c77ab9,active_directory,role-act-005,DNS Admins,False,perm-act-01-01,file-server,write,write,False,2025-07-23T12:44:11.753005
ENT-001378,ID-0256,acct-aws-ID-0256-f15e46,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-00-02,s3://prod-data,create,write,False,2026-06-16T12:44:11.753005
ENT-001379,ID-0256,acct-aws-ID-0256-f15e46,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-00-01,s3://prod-data,write,write,False,2026-06-16T12:44:11.753005
ENT-001380,ID-0256,acct-aws-ID-0256-f15e46,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-00-03,s3://prod-data,delete,admin,True,2026-06-16T12:44:11.753005
ENT-001381,ID-0256,acct-aws-ID-0256-f15e46,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-01-00,ec2:*,read,read,False,2026-06-16T12:44:11.753005
ENT-001382,ID-0256,acct-git-ID-0256-6b4b66,github,role-git-003,Collaborator,False,perm-git-00-00,repos:private,read,read,False,2025-08-01T12:44:11.753005
ENT-001383,ID-0256,acct-git-ID-0256-6b4b66,github,role-git-003,Collaborator,False,perm-git-03-02,packages,create,write,False,2025-08-01T12:44:11.753005
ENT-001384,ID-0256,acct-git-ID-0256-6b4b66,github,role-git-003,Collaborator,False,perm-git-03-01,packages,write,write,False,2025-08-01T12:44:11.753005
ENT-001385,ID-0257,acct-aws-ID-0257-fa2da6,aws_iam,role-aws-006,EC2Viewer,False,perm-aws-04-02,lambda:*,create,write,False,2026-04-06T12:44:11.753005
ENT-001386,ID-0257,acct-aws-ID-0257-fa2da6,aws_iam,role-aws-006,EC2Viewer,False,perm-aws-00-02,s3://prod-data,create,write,False,2026-04-06T12:44:11.753005
ENT-001387,ID-0258,acct-okt-ID-0258-c28670,okta,role-okt-004,App User,False,perm-okt-02-01,user-management,write,write,False,2026-04-03T12:44:11.753005
ENT-001388,ID-0258,acct-git-ID-0258-36e4bf,github,role-git-004,Triage,False,perm-git-03-02,packages,create,write,False,2026-06-15T12:44:11.753005
ENT-001389,ID-0258,acct-git-ID-0258-36e4bf,github,role-git-004,Triage,False,perm-git-01-03,repos:public,delete,admin,True,2026-06-15T12:44:11.753005
ENT-001390,ID-0259,acct-git-ID-0259-3ab964,github,role-git-004,Triage,False,perm-git-03-02,packages,create,write,False,2026-06-01T12:44:11.753005
ENT-001391,ID-0259,acct-git-ID-0259-3ab964,github,role-git-004,Triage,False,perm-git-01-03,repos:public,delete,admin,True,2026-06-01T12:44:11.753005
ENT-001392,ID-0259,acct-sal-ID-0259-ffd3e0,salesforce,role-sal-004,Marketing User,False,perm-sal-01-01,contacts,write,write,False,2026-03-02T12:44:11.753005
ENT-001393,ID-0259,acct-okt-ID-0259-15e848,okta,role-okt-005,Help Desk Admin,False,perm-okt-01-01,mfa-config,write,write,False,2026-02-07T12:44:11.753005
ENT-001394,ID-0259,acct-okt-ID-0259-15e848,okta,role-okt-005,Help Desk Admin,False,perm-okt-00-01,sso-apps,write,write,False,2026-02-07T12:44:11.753005
ENT-001395,ID-0259,acct-okt-ID-0259-15e848,okta,role-okt-005,Help Desk Admin,False,perm-okt-04-03,policies,delete,admin,True,2026-02-07T12:44:11.753005
ENT-001396,ID-0260,acct-act-ID-0260-ec8b33,active_directory,role-act-005,DNS Admins,False,perm-act-03-01,dns,write,write,False,2026-06-17T12:44:11.753005
ENT-001397,ID-0260,acct-act-ID-0260-ec8b33,active_directory,role-act-005,DNS Admins,False,perm-act-01-01,file-server,write,write,False,2026-06-17T12:44:11.753005
ENT-001398,ID-0260,acct-sal-ID-0260-6d1ee8,salesforce,role-sal-004,Marketing User,False,perm-sal-01-01,contacts,write,write,False,2025-07-14T12:44:11.753005
ENT-001399,ID-0260,acct-aws-ID-0260-f3ff0c,aws_iam,role-aws-004,S3ReadOnly,False,perm-aws-01-00,ec2:*,read,read,False,2026-04-09T12:44:11.753005
ENT-001400,ID-0260,acct-aws-ID-0260-f3ff0c,aws_iam,role-aws-004,S3ReadOnly,False,perm-aws-05-01,kms:*,write,write,False,2026-04-09T12:44:11.753005
ENT-001401,ID-0261,acct-okt-ID-0261-6ea85f,okta,role-okt-005,Help Desk Admin,False,perm-okt-01-01,mfa-config,write,write,False,2025-11-14T12:44:11.753005
ENT-001402,ID-0261,acct-okt-ID-0261-6ea85f,okta,role-okt-005,Help Desk Admin,False,perm-okt-00-01,sso-apps,write,write,False,2025-11-14T12:44:11.753005
ENT-001403,ID-0261,acct-okt-ID-0261-6ea85f,okta,role-okt-005,Help Desk Admin,False,perm-okt-04-03,policies,delete,admin,True,2025-11-14T12:44:11.753005
ENT-001404,ID-0262,acct-git-ID-0262-804fa9,github,role-git-002,Member,False,perm-git-01-03,repos:public,delete,admin,True,2025-09-27T12:44:11.753005
ENT-001405,ID-0262,acct-git-ID-0262-804fa9,github,role-git-002,Member,False,perm-git-00-02,repos:private,create,write,False,2025-09-27T12:44:11.753005
ENT-001406,ID-0263,acct-git-ID-0263-51e410,github,role-git-002,Member,False,perm-git-01-03,repos:public,delete,admin,True,2025-06-24T12:44:11.753005
ENT-001407,ID-0263,acct-git-ID-0263-51e410,github,role-git-002,Member,False,perm-git-00-02,repos:private,create,write,False,2025-06-24T12:44:11.753005
ENT-001408,ID-0263,acct-sal-ID-0263-6300e2,salesforce,role-sal-002,Standard User,False,perm-sal-01-01,contacts,write,write,False,2025-08-15T12:44:11.753005
ENT-001409,ID-0263,acct-sal-ID-0263-6300e2,salesforce,role-sal-002,Standard User,False,perm-sal-04-04,setup,admin,admin,True,2025-08-15T12:44:11.753005
ENT-001410,ID-0263,acct-okt-ID-0263-a4dbab,okta,role-okt-003,Everyone,False,perm-okt-04-00,policies,read,read,False,2026-04-02T12:44:11.753005
ENT-001411,ID-0263,acct-okt-ID-0263-a4dbab,okta,role-okt-003,Everyone,False,perm-okt-00-00,sso-apps,read,read,False,2026-04-02T12:44:11.753005
ENT-001412,ID-0263,acct-okt-ID-0263-a4dbab,okta,role-okt-003,Everyone,False,perm-okt-02-00,user-management,read,read,False,2026-04-02T12:44:11.753005
ENT-001413,ID-0263,acct-okt-ID-0263-a4dbab,okta,role-okt-003,Everyone,False,perm-okt-03-01,api-tokens,write,write,False,2026-04-02T12:44:11.753005
ENT-001414,ID-0263,acct-okt-ID-0263-a4dbab,okta,role-okt-003,Everyone,False,perm-okt-04-02,policies,create,write,False,2026-04-02T12:44:11.753005
ENT-001415,ID-0264,acct-okt-ID-0264-ae2181,okta,role-okt-003,Everyone,False,perm-okt-04-00,policies,read,read,False,2026-01-25T12:44:11.753005
ENT-001416,ID-0264,acct-okt-ID-0264-ae2181,okta,role-okt-003,Everyone,False,perm-okt-00-00,sso-apps,read,read,False,2026-01-25T12:44:11.753005
ENT-001417,ID-0264,acct-okt-ID-0264-ae2181,okta,role-okt-003,Everyone,False,perm-okt-02-00,user-management,read,read,False,2026-01-25T12:44:11.753005
ENT-001418,ID-0264,acct-okt-ID-0264-ae2181,okta,role-okt-003,Everyone,False,perm-okt-03-01,api-tokens,write,write,False,2026-01-25T12:44:11.753005
ENT-001419,ID-0264,acct-okt-ID-0264-ae2181,okta,role-okt-003,Everyone,False,perm-okt-04-02,policies,create,write,False,2026-01-25T12:44:11.753005
ENT-001420,ID-0264,acct-sal-ID-0264-fe080a,salesforce,role-sal-003,Read Only,False,perm-sal-03-00,reports,read,read,False,2025-08-30T12:44:11.753005
ENT-001421,ID-0264,acct-sal-ID-0264-fe080a,salesforce,role-sal-003,Read Only,False,perm-sal-03-02,reports,create,write,False,2025-08-30T12:44:11.753005
ENT-001422,ID-0264,acct-sal-ID-0264-fe080a,salesforce,role-sal-003,Read Only,False,perm-sal-04-03,setup,delete,admin,True,2025-08-30T12:44:11.753005
ENT-001423,ID-0264,acct-sal-ID-0264-fe080a,salesforce,role-sal-003,Read Only,False,perm-sal-03-03,reports,delete,admin,True,2025-08-30T12:44:11.753005
ENT-001424,ID-0265,acct-git-ID-0265-c6382a,github,role-git-002,Member,False,perm-git-01-03,repos:public,delete,admin,True,2025-07-14T12:44:11.753005
ENT-001425,ID-0265,acct-git-ID-0265-c6382a,github,role-git-002,Member,False,perm-git-00-02,repos:private,create,write,False,2025-07-14T12:44:11.753005
ENT-001426,ID-0265,acct-sal-ID-0265-a21090,salesforce,role-sal-005,Chatter User,False,perm-sal-03-01,reports,write,write,False,2026-01-28T12:44:11.753005
ENT-001427,ID-0266,acct-okt-ID-0266-39a36b,okta,role-okt-003,Everyone,False,perm-okt-04-00,policies,read,read,False,2025-09-01T12:44:11.753005
ENT-001428,ID-0266,acct-okt-ID-0266-39a36b,okta,role-okt-003,Everyone,False,perm-okt-00-00,sso-apps,read,read,False,2025-09-01T12:44:11.753005
ENT-001429,ID-0266,acct-okt-ID-0266-39a36b,okta,role-okt-003,Everyone,False,perm-okt-02-00,user-management,read,read,False,2025-09-01T12:44:11.753005
ENT-001430,ID-0266,acct-okt-ID-0266-39a36b,okta,role-okt-003,Everyone,False,perm-okt-03-01,api-tokens,write,write,False,2025-09-01T12:44:11.753005
ENT-001431,ID-0266,acct-okt-ID-0266-39a36b,okta,role-okt-003,Everyone,False,perm-okt-04-02,policies,create,write,False,2025-09-01T12:44:11.753005
ENT-001432,ID-0266,acct-act-ID-0266-978538,active_directory,role-act-003,Domain User,False,perm-act-02-01,exchange,write,write,False,2026-06-10T12:44:11.753005
ENT-001433,ID-0266,acct-act-ID-0266-978538,active_directory,role-act-003,Domain User,False,perm-act-01-00,file-server,read,read,False,2026-06-10T12:44:11.753005
ENT-001434,ID-0266,acct-act-ID-0266-978538,active_directory,role-act-003,Domain User,False,perm-act-01-02,file-server,create,write,False,2026-06-10T12:44:11.753005
ENT-001435,ID-0266,acct-sal-ID-0266-753547,salesforce,role-sal-003,Read Only,False,perm-sal-03-00,reports,read,read,False,2025-08-13T12:44:11.753005
ENT-001436,ID-0266,acct-sal-ID-0266-753547,salesforce,role-sal-003,Read Only,False,perm-sal-03-02,reports,create,write,False,2025-08-13T12:44:11.753005
ENT-001437,ID-0266,acct-sal-ID-0266-753547,salesforce,role-sal-003,Read Only,False,perm-sal-04-03,setup,delete,admin,True,2025-08-13T12:44:11.753005
ENT-001438,ID-0266,acct-sal-ID-0266-753547,salesforce,role-sal-003,Read Only,False,perm-sal-03-03,reports,delete,admin,True,2025-08-13T12:44:11.753005
ENT-001439,ID-0267,acct-act-ID-0267-671201,active_directory,role-act-003,Domain User,False,perm-act-02-01,exchange,write,write,False,2026-04-30T12:44:11.753005
ENT-001440,ID-0267,acct-act-ID-0267-671201,active_directory,role-act-003,Domain User,False,perm-act-01-00,file-server,read,read,False,2026-04-30T12:44:11.753005
ENT-001441,ID-0267,acct-act-ID-0267-671201,active_directory,role-act-003,Domain User,False,perm-act-01-02,file-server,create,write,False,2026-04-30T12:44:11.753005
ENT-001442,ID-0267,acct-okt-ID-0267-f4d3fb,okta,role-okt-003,Everyone,False,perm-okt-04-00,policies,read,read,False,2025-11-23T12:44:11.753005
ENT-001443,ID-0267,acct-okt-ID-0267-f4d3fb,okta,role-okt-003,Everyone,False,perm-okt-00-00,sso-apps,read,read,False,2025-11-23T12:44:11.753005
ENT-001444,ID-0267,acct-okt-ID-0267-f4d3fb,okta,role-okt-003,Everyone,False,perm-okt-02-00,user-management,read,read,False,2025-11-23T12:44:11.753005
ENT-001445,ID-0267,acct-okt-ID-0267-f4d3fb,okta,role-okt-003,Everyone,False,perm-okt-03-01,api-tokens,write,write,False,2025-11-23T12:44:11.753005
ENT-001446,ID-0267,acct-okt-ID-0267-f4d3fb,okta,role-okt-003,Everyone,False,perm-okt-04-02,policies,create,write,False,2025-11-23T12:44:11.753005
ENT-001447,ID-0268,acct-act-ID-0268-92b091,active_directory,role-act-004,Remote Desktop Users,False,perm-act-04-00,gpo,read,read,False,2025-12-09T12:44:11.753005
ENT-001448,ID-0269,acct-sal-ID-0269-549b6e,salesforce,role-sal-003,Read Only,False,perm-sal-03-00,reports,read,read,False,2026-01-08T12:44:11.753005
ENT-001449,ID-0269,acct-sal-ID-0269-549b6e,salesforce,role-sal-003,Read Only,False,perm-sal-03-02,reports,create,write,False,2026-01-08T12:44:11.753005
ENT-001450,ID-0269,acct-sal-ID-0269-549b6e,salesforce,role-sal-003,Read Only,False,perm-sal-04-03,setup,delete,admin,True,2026-01-08T12:44:11.753005
ENT-001451,ID-0269,acct-sal-ID-0269-549b6e,salesforce,role-sal-003,Read Only,False,perm-sal-03-03,reports,delete,admin,True,2026-01-08T12:44:11.753005
ENT-001452,ID-0270,acct-act-ID-0270-9aaed3,active_directory,role-act-003,Domain User,False,perm-act-02-01,exchange,write,write,False,2026-04-29T12:44:11.753005
ENT-001453,ID-0270,acct-act-ID-0270-9aaed3,active_directory,role-act-003,Domain User,False,perm-act-01-00,file-server,read,read,False,2026-04-29T12:44:11.753005
ENT-001454,ID-0270,acct-act-ID-0270-9aaed3,active_directory,role-act-003,Domain User,False,perm-act-01-02,file-server,create,write,False,2026-04-29T12:44:11.753005
ENT-001455,ID-0270,acct-git-ID-0270-a935fc,github,role-git-004,Triage,False,perm-git-03-02,packages,create,write,False,2025-07-29T12:44:11.753005
ENT-001456,ID-0270,acct-git-ID-0270-a935fc,github,role-git-004,Triage,False,perm-git-01-03,repos:public,delete,admin,True,2025-07-29T12:44:11.753005
ENT-001457,ID-0271,acct-sal-ID-0271-c1269b,salesforce,role-sal-005,Chatter User,False,perm-sal-03-01,reports,write,write,False,2026-03-26T12:44:11.753005
ENT-001458,ID-0271,acct-aws-ID-0271-e46507,aws_iam,role-aws-003,ReadOnlyAccess,False,perm-aws-05-02,kms:*,create,write,False,2026-03-03T12:44:11.753005
ENT-001459,ID-0271,acct-aws-ID-0271-e46507,aws_iam,role-aws-003,ReadOnlyAccess,False,perm-aws-02-02,iam:*,create,write,False,2026-03-03T12:44:11.753005
ENT-001460,ID-0271,acct-aws-ID-0271-e46507,aws_iam,role-aws-003,ReadOnlyAccess,False,perm-aws-04-02,lambda:*,create,write,False,2026-03-03T12:44:11.753005
ENT-001461,ID-0271,acct-aws-ID-0271-e46507,aws_iam,role-aws-003,ReadOnlyAccess,False,perm-aws-04-01,lambda:*,write,write,False,2026-03-03T12:44:11.753005
ENT-001462,ID-0271,acct-aws-ID-0271-e46507,aws_iam,role-aws-003,ReadOnlyAccess,False,perm-aws-04-00,lambda:*,read,read,False,2026-03-03T12:44:11.753005
ENT-001463,ID-0272,acct-aws-ID-0272-005bf9,aws_iam,role-aws-003,ReadOnlyAccess,False,perm-aws-05-02,kms:*,create,write,False,2025-11-10T12:44:11.753005
ENT-001464,ID-0272,acct-aws-ID-0272-005bf9,aws_iam,role-aws-003,ReadOnlyAccess,False,perm-aws-02-02,iam:*,create,write,False,2025-11-10T12:44:11.753005
ENT-001465,ID-0272,acct-aws-ID-0272-005bf9,aws_iam,role-aws-003,ReadOnlyAccess,False,perm-aws-04-02,lambda:*,create,write,False,2025-11-10T12:44:11.753005
ENT-001466,ID-0272,acct-aws-ID-0272-005bf9,aws_iam,role-aws-003,ReadOnlyAccess,False,perm-aws-04-01,lambda:*,write,write,False,2025-11-10T12:44:11.753005
